rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
1,6tmlwJjSw8QLZnBjwZ4Mej,Way Out,Yeah Yeah Yeahs,Show Your Bones,currently_listening,117.00,248.00,92.00,67.00,89.00,9B,1,2026-08-30T09:14:52.880Z,https://open.spotify.com/track/6tmlwJjSw8QLZnBjwZ4Mej
2,7fq0XZP4zQ54Hhq1szMit2,Typical Ways,Culture Wars,Don't Speak,currently_listening,123.00,243.00,74.00,72.00,97.00,4A,1,2026-08-30T09:14:52.858Z,https://open.spotify.com/track/7fq0XZP4zQ54Hhq1szMit2
3,0Fe3WxeO6lZZxj7ytvbDUh,Dashboard,Modest Mouse,We Were Dead Before The Ship Even Sank,currently_listening,136.00,250.00,90.00,64.00,96.00,10A,1,2026-08-30T09:14:52.892Z,https://open.spotify.com/track/0Fe3WxeO6lZZxj7ytvbDUh
4,2ayu5rqFNgoMGXZNV0wWzr,Sex for Homework,Mindless Self Indulgence,MSI B-SIDES vol.1,currently_listening,144.00,246.00,90.00,68.00,88.00,2B,1,2026-08-30T09:14:52.923Z,https://open.spotify.com/track/2ayu5rqFNgoMGXZNV0wWzr
5,1m3VVYtEre9cOkIwf7wwbV,Prove Me Wrong,Mindless Self Indulgence,MSI B-SIDES vol.1,currently_listening,144.00,244.00,89.00,76.00,79.00,10A,1,2026-08-30T09:14:52.924Z,https://open.spotify.com/track/1m3VVYtEre9cOkIwf7wwbV
6,7gbq8liX1ZsepkxBYr0PGn,I Don't Want It,Noshows,The Loop,currently_listening,140.00,237.00,92.00,54.00,91.00,10A,1,2026-08-30T09:14:52.919Z,https://open.spotify.com/track/7gbq8liX1ZsepkxBYr0PGn
7,3vdiOZC3opQmVvuXIPh4eg,It Gets Worse,Mindless Self Indulgence,How I Learned to Stop Giving a Shit and Love Mindless Self Indulgence,currently_listening,150.00,234.00,98.00,63.00,73.00,2B,1,2026-08-30T09:14:52.925Z,https://open.spotify.com/track/3vdiOZC3opQmVvuXIPh4eg
8,2JI0oiMyoO1G7V8alI8R5A,Wake Up,Interpol,This Mirror Weighs a Ton,currently_listening,136.00,223.00,96.00,50.00,77.00,12A,1,2026-08-30T09:14:52.928Z,https://open.spotify.com/track/2JI0oiMyoO1G7V8alI8R5A
9,4eAwB5pnKFTmsgc3zWoYO0,Fake It,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),currently_listening,132.00,221.00,95.00,61.00,65.00,4B,1,2026-08-30T09:14:52.875Z,https://open.spotify.com/track/4eAwB5pnKFTmsgc3zWoYO0
10,0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,Arctic Monkeys,AM,currently_listening,130.00,224.00,64.00,73.00,87.00,4A,1,2026-08-30T09:14:52.863Z,https://open.spotify.com/track/0NdTUS4UiNYCNn5FgVqKQY
11,55N59YgXzLKyVKrqfnTjJV,Parting of the Sensory,Modest Mouse,We Were Dead Before The Ship Even Sank,currently_listening,130.00,226.00,95.00,59.00,72.00,8A,1,2026-08-30T09:14:52.891Z,https://open.spotify.com/track/55N59YgXzLKyVKrqfnTjJV
12,4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park,Meteora,currently_listening,135.00,214.00,98.00,55.00,61.00,12B,1,2026-08-30T09:14:52.874Z,https://open.spotify.com/track/4Yf5bqU3NK4kNOypcrLYwU
